# Wanna drop some funky stats & graphs? Go to 'www.stratoflights.com/auswertung' 

LOGGER_INFO_BEGIN
{info:{board_id:4,id_str:'STRATO4 Version 1.3',serial:'916',hw_platform:{name:'stratologx-stm32l0',mcu:'ST STM32L072RZT6',v_ma:'1',v_mi:'3'},sw_version:{v_ma:'2',v_mi:'0',v_pa:'0',v_info:'STD',bt_t:'16:27:48',bt_d:'May 14 2022'}}}
LOGGER_INFO_END
CSV_DATA_SECTION_BEGIN
Uptime [s];GNSS: PPS Timestamp [s];GNSS: UTC date time (ISO 8601);GNSS: Fix type (0=no fix, others=fix);GNSS: Latitude [degrees];GNSS: Longitude [degrees];GNSS: Positional dilution of precision;GNSS: Altitude [m] (above Mean Sea Level);GNSS: Ground speed [km/h];GNSS: Satellites in view;GNSS: Altitude [m] (above ellipsoid);Temperature: Board [degC];Temperature: Ext LM75 1 [degC];Temperature: Ext MS8607 1 [degC];Pressure: Ext MS8607 [hPa];Humidity: Ext MS8607 [%];Light Intensity: Clear [lx];Light Intensity: Red [lx];Light Intensity: Green [lx];Light Intensity: Blue [lx];Light Intensity: Infrared [lx];Light Intensity: UVA index [];Volt: Supply Voltage [V];Volt: 3.3V board voltage [V];Volt: 5V board voltage [V];Volt: Vin1 voltage [V];Volt: Vin2 voltage [V];Volt: Vin3 voltage [V];IO: In 1 State;IO: In 1 Timestamp [s];IO: In 2 State;IO: In 2 Timestamp [s];IO: Out 1 State;IO: Out 1 Timestamp [s];IO: Out 2 State;IO: Out 2 Timestamp [s]
186.308;185.663;2023-04-26T07:23:05.0Z;3;52.3263960;9.7435994;7.1;54.0;0.1;4;100.1;12.1;9.4;8.7;1010.6;55.89;13489;15438;4728;10033;1284;0.09;8.98;3.29;5.05;0.070;0.067;0.032;1;0.000;1;0.000;0;0.002;0;0.002
188.310;187.659;2023-04-26T07:23:07.0Z;3;52.3263912;9.7435956;7.1;54.6;0.3;4;100.7;12.0;9.5;8.7;1010.6;55.79;21942;9147;21734;5020;20354;0.08;8.97;3.29;5.06;0.070;0.067;0.032;1;0.000;1;0.000;0;0.002;0;0.002
190.308;189.656;2023-04-26T07:23:09.0Z;3;52.3263871;9.7435924;7.1;55.1;0.5;4;101.2;12.0;9.5;8.7;1010.6;55.73;22040;594;1090;11311;6592;0.09;8.98;3.29;5.06;0.070;0.067;0.032;1;0.000;1;0.000;0;0.002;0;0.002
192.308;191.652;2023-04-26T07:23:11.0Z;3;52.3263865;9.7435925;7.1;55.0;0.1;4;101.2;12.2;9.5;8.7;1010.6;55.63;15158;3150;14164;12687;19174;0.07;8.98;3.29;5.06;0.074;0.067;0.032;1;0.000;1;0.000;0;0.002;0;0.002
194.310;193.649;2023-04-26T07:23:13.0Z;3;52.3263812;9.7435866;7.1;55.7;2.8;4;101.8;12.0;9.4;8.7;1010.6;55.65;7599;24582;6403;4138;15442;0.08;8.97;3.29;5.06;0.074;0.070;0.032;1;0.000;1;0.000;0;0.002;0;0.002
196.308;195.645;2023-04-26T07:23:15.0Z;3;52.3263804;9.7435846;7.1;55.8;0.3;4;101.9;12.0;9.5;8.7;1010.4;55.91;8584;1187;10631;11020;19079;0.13;8.98;3.29;5.06;0.074;0.070;0.032;1;0.000;1;0.000;0;0.002;0;0.002
198.310;197.641;2023-04-26T07:23:17.0Z;3;52.3263822;9.7435852;7.1;55.6;0.5;4;101.7;12.0;9.6;8.8;1010.5;56.05;25100;12197;13482;9742;19866;0.13;8.97;3.29;5.06;0.074;0.070;0.033;1;0.000;1;0.000;0;0.002;0;0.002
200.310;199.638;2023-04-26T07:23:19.0Z;3;52.3263801;9.7435854;7.1;55.7;0.1;4;101.8;11.9;9.9;8.9;1010.7;55.85;3083;11215;22232;11905;4040;0.14;8.97;3.29;5.06;0.077;0.070;0.035;1;0.000;1;0.000;0;0.002;0;0.002
202.310;201.633;2023-04-26T07:23:21.0Z;3;52.3263822;9.7435873;7.1;55.0;0.2;4;101.2;12.2;10.3;9.0;1010.5;55.71;10264;19965;16730;1388;5025;0.16;8.98;3.29;5.06;0.077;0.074;0.035;1;0.000;1;0.000;0;0.002;0;0.002
204.310;203.629;2023-04-26T07:23:23.0Z;3;52.3263852;9.7435901;7.1;54.6;0.0;4;100.7;12.1;10.1;9.1;1010.7;55.45;13410;20948;18302;2765;5909;0.17;8.97;3.29;5.06;0.077;0.074;0.035;1;0.000;1;0.000;0;0.002;0;0.002
206.310;205.627;2023-04-26T07:23:25.0Z;3;52.3263881;9.7435933;7.1;54.2;0.0;4;100.3;11.9;10.1;9.2;1010.5;55.19;15866;2565;8472;8663;9743;0.16;8.97;3.29;5.06;0.077;0.074;0.035;1;0.000;1;0.000;0;0.002;0;0.002
208.310;207.622;2023-04-26T07:23:27.0Z;3;52.3263883;9.7435943;7.1;54.2;0.0;4;100.4;12.0;10.4;9.4;1010.6;54.94;12820;24979;1395;14168;10333;0.16;8.98;3.29;5.06;0.080;0.074;0.035;1;0.000;1;0.000;0;0.002;0;0.002
210.310;209.618;2023-04-26T07:23:29.0Z;3;52.3263902;9.7435974;7.1;53.5;0.0;4;99.7;12.1;10.4;9.5;1010.7;54.65;15769;24389;1689;15741;4140;0.17;8.98;3.29;5.05;0.080;0.076;0.035;1;0.000;1;0.000;0;0.002;0;0.002
212.310;211.615;2023-04-26T07:23:31.0Z;3;52.3263901;9.7435969;7.1;53.5;0.2;4;99.7;12.0;10.6;9.6;1010.7;54.36;19209;11609;5818;2371;16919;0.16;8.97;3.29;5.06;0.080;0.077;0.035;1;0.000;1;0.000;0;0.002;0;0.002
214.310;213.610;2023-04-26T07:23:33.0Z;3;52.3263930;9.7435997;7.1;52.8;0.1;4;98.9;12.0;10.6;9.8;1010.8;53.94;23337;18195;23708;4141;22424;0.12;8.97;3.29;5.06;0.080;0.077;0.038;1;0.000;1;0.000;0;0.002;0;0.002
216.310;215.606;2023-04-26T07:23:35.0Z;3;52.3263947;9.7436010;7.1;52.2;0.2;4;98.4;12.1;10.9;9.9;1010.7;53.80;15181;21637;14371;10433;15642;0.17;8.98;3.29;5.05;0.080;0.077;0.038;1;0.000;1;0.000;0;0.002;0;0.002
218.310;217.604;2023-04-26T07:23:37.0Z;3;52.3263935;9.7436021;7.1;51.8;0.1;4;98.0;12.0;11.1;10.0;1010.7;53.57;11046;2761;15646;4828;20555;0.18;8.97;3.29;5.06;0.083;0.077;0.038;1;0.000;1;0.000;0;0.002;0;0.002
220.310;219.599;2023-04-26T07:23:39.0Z;3;52.3263936;9.7436038;7.1;51.3;0.1;4;97.5;12.0;11.1;10.1;1010.7;53.11;14183;9247;24784;21438;19078;0.16;8.97;3.29;5.06;0.083;0.080;0.038;1;0.000;1;0.000;0;0.002;0;0.002
222.310;221.596;2023-04-26T07:23:41.0Z;3;52.3263946;9.7436042;7.1;50.9;0.3;4;97.0;12.0;11.2;10.2;1010.9;52.82;9864;3645;4930;1092;18490;0.14;8.98;3.29;5.06;0.083;0.080;0.038;1;0.000;1;0.000;0;0.002;0;0.002
224.310;223.592;2023-04-26T07:23:43.0Z;3;52.3263948;9.7436041;7.1;50.7;0.3;4;96.8;12.0;11.2;10.2;1010.9;52.60;1207;11114;2863;696;22519;0.12;8.97;3.29;5.06;0.083;0.080;0.038;1;0.000;1;0.000;0;0.002;0;0.002
226.310;225.588;2023-04-26T07:23:45.0Z;3;52.3263935;9.7436033;7.1;51.0;0.1;4;97.1;12.1;11.4;10.2;1011.0;52.42;24208;16029;17509;3350;1482;0.11;8.98;3.29;5.06;0.085;0.080;0.038;1;0.000;1;0.000;0;0.002;0;0.002
228.311;227.585;2023-04-26T07:23:47.0Z;3;52.3263919;9.7436025;7.1;51.3;0.0;4;97.4;12.0;11.0;10.2;1010.8;52.28;24606;13278;19969;8365;22126;0.12;8.97;3.29;5.05;0.087;0.080;0.039;1;0.000;1;0.000;0;0.002;0;0.002
230.311;229.580;2023-04-26T07:23:49.0Z;3;52.3263893;9.7436001;7.2;51.7;0.1;4;97.8;12.0;11.0;10.2;1010.9;52.15;19193;6198;6498;16522;596;0.14;8.97;3.29;5.06;0.087;0.082;0.041;1;0.000;1;0.000;0;0.002;0;0.002
232.311;231.578;2023-04-26T07:23:51.0Z;3;52.3263850;9.7435969;3.0;52.4;0.1;5;98.5;12.0;11.1;10.2;1010.9;51.97;2184;8459;3745;21830;7870;0.09;8.98;3.29;5.06;0.087;0.083;0.041;1;0.000;1;0.000;0;0.002;0;0.002
234.311;233.574;2023-04-26T07:23:53.0Z;3;52.3263777;9.7435910;3.0;53.4;0.1;5;99.6;11.9;11.2;10.2;1010.7;51.86;12996;10129;11412;19863;14357;0.08;8.98;3.29;5.06;0.087;0.083;0.041;1;0.000;1;0.000;0;0.002;0;0.002
236.311;235.572;2023-04-26T07:23:55.0Z;3;52.3263728;9.7435880;3.0;54.2;0.1;5;100.3;12.1;11.1;10.2;1010.9;52.09;18907;8658;7486;24389;17408;0.16;8.97;3.29;5.06;0.090;0.083;0.041;1;0.000;1;0.000;0;0.002;0;0.002
238.311;237.568;2023-04-26T07:23:57.0Z;3;52.3263727;9.7435866;3.0;54.7;0.6;5;100.9;12.1;11.2;10.2;1010.9;52.03;3275;13573;6305;1091;5415;0.14;8.97;3.29;5.06;0.090;0.083;0.041;1;0.000;1;0.000;0;0.002;0;0.002
240.311;239.564;2023-04-26T07:23:59.0Z;3;52.3263711;9.7435855;3.0;55.1;0.2;5;101.3;12.0;11.4;10.2;1010.7;52.22;20780;1582;21250;6696;22325;0.16;8.97;3.29;5.06;0.090;0.086;0.041;1;0.000;1;0.000;0;0.002;0;0.002
242.311;241.561;2023-04-26T07:24:01.0Z;3;52.3263693;9.7435849;3.0;55.5;0.1;5;101.7;12.0;11.4;10.2;1010.8;52.26;9384;16821;7000;12105;21147;0.16;8.98;3.29;5.06;0.090;0.087;0.041;1;0.000;1;0.000;0;0.002;0;0.002
244.311;243.557;2023-04-26T07:24:03.0Z;3;52.3263664;9.7435852;2.3;55.5;0.0;6;101.6;12.0;11.2;10.3;1010.8;52.07;4566;24783;4935;22722;23408;0.17;8.97;3.29;5.06;0.090;0.087;0.042;1;0.000;1;0.000;0;0.002;0;0.002
246.311;245.555;2023-04-26T07:24:05.0Z;3;52.3263652;9.7435854;2.3;55.4;0.0;6;101.5;12.0;11.4;10.4;1010.7;51.87;6926;12594;1593;13875;8761;0.18;8.97;3.29;5.05;0.093;0.087;0.045;1;0.000;1;0.000;0;0.002;0;0.002
248.311;247.551;2023-04-26T07:24:07.0Z;3;52.3263640;9.7435849;2.3;55.3;0.0;6;101.5;12.0;11.6;10.5;1010.8;51.68;18132;20359;23023;20264;11316;0.18;8.97;3.29;5.06;0.093;0.087;0.045;1;0.000;1;0.000;0;0.002;0;0.002
250.311;249.550;2023-04-26T07:24:09.0Z;3;52.3263648;9.7435835;2.3;55.3;0.0;6;101.4;11.9;11.7;10.6;1010.8;51.44;24028;12593;16337;11613;22522;0.17;8.97;3.29;5.06;0.093;0.090;0.045;1;0.000;1;0.000;0;0.002;0;0.002
252.311;251.546;2023-04-26T07:24:11.0Z;3;52.3263654;9.7435831;2.3;55.0;0.0;6;101.2;12.1;11.9;10.7;1010.7;51.23;12231;21341;12405;17806;5614;0.17;8.97;3.29;5.05;0.093;0.090;0.045;1;0.000;1;0.000;0;0.002;0;0.002
254.311;253.544;2023-04-26T07:24:13.0Z;3;52.3263658;9.7435834;2.3;54.8;0.0;6;100.9;12.1;11.9;10.8;1010.8;51.04;12135;11905;7294;12105;23506;0.17;8.96;3.29;5.06;0.094;0.090;0.045;1;0.000;1;0.000;0;0.002;0;0.002
256.310;255.542;2023-04-26T07:24:15.0Z;3;52.3263666;9.7435829;2.3;54.4;0.4;6;100.6;12.0;12.1;11.0;1010.8;50.81;1125;305;14371;2274;10235;0.17;8.97;3.29;5.06;0.096;0.090;0.045;1;0.000;1;0.000;0;0.002;0;0.002
258.310;257.538;2023-04-26T07:24:17.0Z;3;52.3263689;9.7435828;2.3;53.9;0.3;6;100.1;12.0;12.1;11.0;1010.8;50.58;10758;14264;20564;16233;22227;0.17;8.97;3.29;5.05;0.096;0.090;0.045;1;0.000;1;0.000;0;0.002;0;0.002
260.310;259.536;2023-04-26T07:24:19.0Z;3;52.3263694;9.7435822;2.3;53.6;0.3;6;99.7;11.9;12.2;11.1;1010.9;50.37;12135;3942;20073;5617;11513;0.18;8.97;3.29;5.06;0.096;0.091;0.047;1;0.000;1;0.000;0;0.002;0;0.002
262.312;261.531;2023-04-26T07:24:21.0Z;3;52.3263723;9.7435828;2.3;53.1;0.2;6;99.2;12.0;12.4;11.1;1011.0;50.09;6531;1878;17714;4240;8367;0.17;8.97;3.29;5.06;0.096;0.093;0.048;1;0.000;1;0.000;0;0.002;0;0.002
264.312;263.528;2023-04-26T07:24:23.0Z;3;52.3263742;9.7435828;2.3;52.7;0.1;6;98.8;12.0;12.4;11.2;1011.0;49.81;10560;24389;21449;1193;24685;0.17;8.97;3.29;5.05;0.096;0.093;0.048;1;0.000;1;0.000;0;0.002;0;0.002
266.312;265.524;2023-04-26T07:24:25.0Z;3;52.3263730;9.7435799;2.3;52.9;0.6;6;99.0;12.0;12.5;11.3;1010.9;49.51;8692;11314;22431;11121;9054;0.17;8.97;3.29;5.06;0.099;0.093;0.048;1;0.000;1;0.000;0;0.002;0;0.002
268.312;267.521;2023-04-26T07:24:27.0Z;3;52.3263731;9.7435776;2.3;53.1;0.2;6;99.2;12.0;12.6;11.3;1010.9;49.24;22651;7972;18696;8172;6990;0.17;8.96;3.29;5.06;0.099;0.093;0.048;1;0.000;1;0.000;0;0.002;0;0.002
270.312;269.517;2023-04-26T07:24:29.0Z;3;52.3263721;9.7435746;2.3;53.5;0.1;6;99.6;12.0;12.7;11.4;1011.0;48.94;2400;894;8079;2077;20752;0.17;8.97;3.29;5.05;0.099;0.094;0.048;1;0.000;1;0.000;0;0.002;0;0.002
272.312;271.514;2023-04-26T07:24:31.0Z;3;52.3263728;9.7435741;2.3;53.5;0.0;6;99.7;12.1;12.6;11.4;1010.8;48.64;14883;10331;3950;8663;4630;0.17;8.97;3.29;5.06;0.099;0.096;0.048;1;0.000;1;0.000;0;0.002;0;0.002
274.312;273.512;2023-04-26T07:24:33.0Z;3;52.3263723;9.7435720;2.3;53.8;0.0;6;99.9;11.9;12.6;11.4;1011.0;48.37;23533;23503;9356;22622;12101;0.16;8.96;3.29;5.06;0.103;0.096;0.051;1;0.000;1;0.000;0;0.002;0;0.002
276.312;275.509;2023-04-26T07:24:35.0Z;3;52.3263717;9.7435705;2.3;54.2;0.0;6;100.3;12.1;12.7;11.4;1010.9;48.18;23631;9446;10437;8761;19375;0.16;8.95;3.29;5.05;0.103;0.096;0.051;1;0.000;1;0.000;0;0.002;0;0.002
278.312;277.504;2023-04-26T07:24:37.0Z;3;52.3263713;9.7435687;2.3;54.2;0.1;6;100.4;12.0;12.7;11.4;1011.0;47.95;17338;12493;21348;8859;17802;0.15;8.97;3.29;5.06;0.103;0.096;0.051;1;0.000;1;0.000;0;0.002;0;0.002
280.312;279.502;2023-04-26T07:24:39.0Z;3;52.3263705;9.7435680;2.3;54.3;0.0;6;100.4;11.9;12.6;11.4;1011.1;47.78;22547;19767;14270;13184;23995;0.15;8.96;3.29;5.06;0.103;0.097;0.051;1;0.000;1;0.000;0;0.002;0;0.002
282.312;281.499;2023-04-26T07:24:41.0Z;3;52.3263688;9.7435676;2.3;54.5;0.1;6;100.6;11.9;12.6;11.3;1010.9;47.64;23332;22323;2866;18688;21733;0.14;8.96;3.29;5.05;0.103;0.099;0.051;1;0.000;1;0.000;0;0.002;0;0.002
284.312;283.495;2023-04-26T07:24:43.0Z;3;52.3263675;9.7435670;2.3;54.7;0.0;6;100.8;12.0;12.7;11.3;1011.1;47.62;12324;16621;9649;10628;20947;0.15;8.96;3.29;5.06;0.103;0.099;0.051;1;0.000;1;0.000;0;0.002;0;0.002
286.312;285.492;2023-04-26T07:24:45.0Z;3;52.3263673;9.7435661;3.0;54.7;0.1;5;100.9;12.0;12.6;11.3;1011.1;47.67;3674;17506;2966;12496;3941;0.15;8.96;3.29;5.06;0.106;0.099;0.051;1;0.000;1;0.000;0;0.002;0;0.002
288.312;287.488;2023-04-26T07:24:47.0Z;3;52.3263675;9.7435659;2.3;54.9;0.1;6;101.0;12.0;12.6;11.3;1010.7;47.77;9378;2172;14075;1388;21047;0.16;8.96;3.29;5.05;0.106;0.099;0.051;1;0.000;1;0.000;0;0.002;0;0.002
290.312;289.485;2023-04-26T07:24:49.0Z;3;52.3263683;9.7435656;2.3;54.9;0.0;6;101.1;12.1;12.7;11.4;1010.9;47.84;10754;3745;15156;602;25077;0.16;8.96;3.29;5.06;0.106;0.099;0.053;1;0.000;1;0.000;0;0.002;0;0.002
292.312;291.482;2023-04-26T07:24:51.0Z;3;52.3263680;9.7435659;2.3;54.7;0.2;6;100.8;11.9;12.6;11.5;1010.9;47.93;15965;20948;17122;15839;502;0.17;8.96;3.29;5.06;0.106;0.103;0.054;1;0.000;1;0.000;0;0.002;0;0.002
294.312;293.478;2023-04-26T07:24:53.0Z;3;52.3263675;9.7435655;2.3;54.6;0.0;6;100.7;12.0;12.7;11.6;1010.8;47.96;6626;17999;12502;13480;21244;0.17;8.96;3.29;5.06;0.106;0.103;0.054;1;0.000;1;0.000;0;0.002;0;0.002
296.312;295.475;2023-04-26T07:24:55.0Z;3;52.3263674;9.7435650;2.3;54.4;0.1;6;100.6;12.0;12.9;11.6;1011.0;47.87;14785;20260;16434;16134;22521;0.17;8.96;3.29;5.06;0.106;0.103;0.054;1;0.000;1;0.000;0;0.002;0;0.002
298.312;297.471;2023-04-26T07:24:57.0Z;3;52.3263675;9.7435635;2.3;54.4;0.1;6;100.6;12.0;13.1;11.7;1011.1;47.80;4563;19769;10045;16724;6007;0.17;8.96;3.29;5.06;0.109;0.103;0.054;1;0.000;1;0.000;0;0.002;0;0.002
300.312;299.468;2023-04-26T07:24:59.0Z;3;52.3263669;9.7435621;2.3;54.2;0.1;6;100.4;12.0;13.0;11.8;1011.0;47.73;13412;17901;23808;16626;7875;0.17;8.96;3.29;5.06;0.109;0.103;0.054;1;0.000;1;0.000;0;0.002;0;0.002
302.312;301.464;2023-04-26T07:25:01.0Z;3;52.3263675;9.7435618;2.3;54.2;0.1;6;100.3;11.9;12.9;11.9;1011.0;47.67;6040;10430;5230;13383;3944;0.18;8.96;3.29;5.06;0.109;0.103;0.054;1;0.000;1;0.000;0;0.002;0;0.002
304.312;303.461;2023-04-26T07:25:03.0Z;3;52.3263681;9.7435618;2.3;53.9;0.0;6;100.1;11.9;13.2;12.0;1010.9;47.61;12235;10627;19779;10237;13479;0.18;8.96;3.29;5.06;0.109;0.106;0.055;1;0.000;1;0.000;0;0.002;0;0.002
306.312;305.459;2023-04-26T07:25:05.0Z;3;52.3263668;9.7435612;2.3;53.8;0.4;6;99.9;12.0;13.4;12.1;1011.0;47.47;10170;8366;18599;9942;14364;0.18;8.96;3.29;5.06;0.109;0.106;0.056;1;0.000;1;0.000;0;0.002;0;0.002
308.312;307.454;2023-04-26T07:25:07.0Z;3;52.3263666;9.7435607;2.3;53.8;0.1;6;99.9;11.9;13.5;12.3;1011.0;47.26;11546;9841;19189;11024;12890;0.18;8.96;3.29;5.06;0.112;0.106;0.058;1;0.000;1;0.000;0;0.002;0;0.002
310.312;309.451;2023-04-26T07:25:09.0Z;3;52.3263662;9.7435603;2.3;53.9;0.1;6;100.0;12.0;13.5;12.4;1011.1;47.02;5746;19278;16535;20755;17411;0.18;8.95;3.29;5.06;0.112;0.106;0.058;1;0.000;1;0.000;0;0.002;0;0.002
312.312;311.449;2023-04-26T07:25:11.0Z;3;52.3263662;9.7435606;2.3;53.6;0.1;6;99.7;11.9;13.7;12.5;1011.1;46.76;6630;14461;5918;12793;18591;0.15;8.96;3.29;5.06;0.112;0.106;0.058;1;0.000;1;0.000;0;0.002;0;0.002
314.312;313.446;2023-04-26T07:25:13.0Z;3;52.3263649;9.7435576;2.3;53.6;0.3;6;99.7;12.0;13.9;12.6;1011.0;46.59;15667;19964;14958;22621;5613;0.17;8.96;3.29;5.06;0.112;0.106;0.058;1;0.000;1;0.000;0;0.002;0;0.002
316.312;315.444;2023-04-26T07:25:15.0Z;3;52.3263645;9.7435562;2.3;53.6;0.2;6;99.7;11.9;13.9;12.7;1011.0;46.42;21675;15445;17126;22723;12104;0.20;8.96;3.29;5.06;0.112;0.109;0.058;1;0.000;1;0.000;0;0.002;0;0.002
318.312;317.440;2023-04-26T07:25:17.0Z;3;52.3263632;9.7435542;2.3;53.4;0.1;6;99.6;11.9;14.0;12.7;1011.0;46.23;3786;11317;17324;16629;23508;0.21;8.96;3.29;5.06;0.112;0.109;0.058;1;0.000;1;0.000;0;0.002;0;0.002
320.312;319.437;2023-04-26T07:25:19.0Z;3;52.3263628;9.7435522;2.3;53.3;0.0;6;99.4;12.0;14.1;12.8;1011.1;46.13;19223;21738;21159;4538;2964;0.22;8.96;3.29;5.06;0.116;0.109;0.058;1;0.000;1;0.000;0;0.002;0;0.002
322.312;321.435;2023-04-26T07:25:21.0Z;3;52.3263608;9.7435509;2.3;53.2;0.3;6;99.3;12.1;14.0;12.8;1011.1;46.03;1729;11712;6317;22332;10535;0.24;8.96;3.29;5.06;0.116;0.109;0.058;1;0.000;1;0.000;0;0.002;0;0.002
324.312;323.432;2023-04-26T07:25:23.0Z;3;52.3263561;9.7435258;2.3;52.4;10.1;6;98.6;12.0;14.0;12.9;1011.1;45.99;2913;3161;11530;16534;24791;0.25;8.96;3.29;5.06;0.116;0.109;0.061;1;0.000;1;0.000;0;0.002;0;0.002
326.314;325.428;2023-04-26T07:25:25.0Z;3;52.3263624;9.7435269;3.0;52.0;0.1;5;98.1;12.0;14.2;13.1;1010.9;45.89;18251;1098;15660;16338;16927;0.27;8.96;3.29;5.06;0.116;0.109;0.061;1;0.000;1;0.000;0;0.002;0;0.002
328.314;327.425;2023-04-26T07:25:27.0Z;3;52.3263485;9.7435550;3.0;53.3;0.4;5;99.4;12.0;14.4;13.3;1010.9;45.67;7341;705;6125;14372;22236;0.26;8.96;3.29;5.06;0.116;0.111;0.061;1;0.000;1;0.000;0;0.002;0;0.002
330.314;329.423;2023-04-26T07:25:29.0Z;3;52.3263577;9.7435580;2.3;51.9;0.2;6;98.0;12.1;14.7;13.5;1010.9;45.46;20219;9257;326;24989;3657;0.28;8.96;3.29;5.06;0.116;0.112;0.061;1;0.000;1;0.000;0;0.002;0;0.002
332.314;331.420;2023-04-26T07:25:31.0Z;3;52.3263529;9.7435682;6.5;51.9;4.4;5;98.0;11.9;14.8;13.7;1011.2;45.04;17265;18103;19590;3361;15058;0.26;8.96;3.29;5.06;0.119;0.112;0.061;1;0.000;1;0.000;0;0.002;0;0.002
334.314;333.416;2023-04-26T07:25:33.0Z;3;52.3263503;9.7435714;3.0;51.8;0.0;5;98.0;12.0;15.0;13.9;1011.0;44.62;16868;21838;715;6211;23118;0.24;8.95;3.29;5.06;0.119;0.112;0.061;1;0.000;1;0.000;0;0.002;0;0.002
336.314;335.413;2023-04-26T07:25:35.0Z;3;52.3263525;9.7435503;3.0;51.9;0.4;5;98.0;12.1;15.2;14.1;1011.2;44.30;20407;5421;14379;15156;8373;0.24;8.95;3.29;5.06;0.119;0.112;0.061;1;0.000;1;0.000;0;0.002;0;0.002
338.314;337.410;2023-04-26T07:25:37.0Z;3;52.3263488;9.7435468;2.3;52.0;0.1;6;98.2;11.9;15.6;14.3;1011.1;43.96;16969;3554;20868;14469;22333;0.25;8.96;3.29;5.06;0.119;0.112;0.061;1;0.000;1;0.000;0;0.002;0;0.002
340.314;339.406;2023-04-26T07:25:39.0Z;3;52.3263492;9.7435547;2.3;52.3;0.3;6;98.5;11.9;15.6;14.5;1010.9;43.66;13828;2376;325;21941;10931;0.27;8.96;3.29;5.06;0.119;0.114;0.064;1;0.000;1;0.000;0;0.002;0;0.002
342.314;341.403;2023-04-26T07:25:41.0Z;3;52.3263470;9.7435667;2.3;52.4;0.0;6;98.5;11.9;15.6;14.6;1011.0;43.35;21694;21250;1604;19091;20762;0.28;8.95;3.29;5.06;0.119;0.116;0.064;1;0.000;1;0.000;0;0.002;0;0.002
344.314;343.399;2023-04-26T07:25:43.0Z;3;52.3263504;9.7435738;2.3;52.6;0.1;6;98.7;12.0;15.8;14.8;1011.0;42.97;20805;20365;19689;11029;23415;0.27;8.96;3.29;5.06;0.122;0.116;0.064;1;0.000;1;0.000;0;0.002;0;0.002
346.314;345.398;2023-04-26T07:25:45.0Z;3;52.3263505;9.7435759;2.3;52.7;0.0;6;98.8;12.0;16.1;14.9;1011.0;42.51;5561;8566;10151;19579;21544;0.24;8.96;3.29;5.06;0.122;0.116;0.064;1;0.000;1;0.000;0;0.002;0;0.002
348.314;347.394;2023-04-26T07:25:47.0Z;3;52.3263482;9.7435775;2.3;53.1;0.2;6;99.2;12.0;16.2;15.1;1010.9;42.10;9486;10629;22632;13876;19674;0.21;8.96;3.29;5.06;0.122;0.116;0.064;1;0.000;1;0.000;0;0.002;0;0.002
350.314;349.391;2023-04-26T07:25:49.0Z;3;52.3263448;9.7435749;2.3;53.5;0.3;6;99.6;11.9;16.2;15.2;1011.2;41.63;10169;13478;7196;11712;22326;0.19;8.96;3.29;5.06;0.122;0.116;0.064;1;0.000;1;0.000;0;0.002;0;0.002
352.314;351.389;2023-04-26T07:25:51.0Z;3;52.3263418;9.7435749;2.3;53.7;0.1;6;99.8;12.0;16.2;15.3;1011.1;41.25;6135;599;24790;20853;16820;0.17;8.96;3.29;5.06;0.122;0.116;0.064;1;0.000;1;0.000;0;0.002;0;0.002
354.314;353.386;2023-04-26T07:25:53.0Z;3;52.3263393;9.7435761;2.3;53.7;0.0;6;99.8;12.0;16.2;15.3;1011.1;40.86;2596;17016;10733;12988;1878;0.17;8.94;3.29;5.06;0.123;0.119;0.065;1;0.000;1;0.000;0;0.002;0;0.002
356.314;355.382;2023-04-26T07:25:55.0Z;3;52.3263375;9.7435769;2.3;53.8;0.8;6;100.0;11.9;16.2;15.4;1011.1;40.58;7315;23504;23807;24981;2468;0.17;8.95;3.29;5.06;0.125;0.119;0.067;1;0.000;1;0.000;0;0.002;0;0.002
358.314;357.379;2023-04-26T07:25:57.0Z;3;52.3263353;9.7435744;2.4;54.1;0.1;6;100.3;11.9;16.2;15.4;1011.2;40.31;3485;15837;15846;20854;11021;0.18;8.95;3.29;5.06;0.125;0.119;0.067;1;0.000;1;0.000;0;0.002;0;0.002
360.314;359.377;2023-04-26T07:25:59.0Z;3;52.3263362;9.7435718;2.4;54.7;0.3;6;100.8;12.0;16.2;15.4;1011.1;40.09;5454;18197;10245;6797;504;0.19;8.96;3.29;5.06;0.125;0.119;0.067;1;0.000;1;0.000;0;0.002;0;0.002
362.314;361.374;2023-04-26T07:26:01.0Z;3;52.3263401;9.7435700;2.4;55.1;0.1;6;101.3;11.9;16.2;15.4;1011.1;39.94;18432;23899;13489;15547;9254;0.21;8.95;3.29;5.06;0.125;0.119;0.067;1;0.000;1;0.000;0;0.002;0;0.002
364.314;363.370;2023-04-26T07:26:03.0Z;3;52.3263463;9.7435677;2.0;55.4;0.0;7;101.5;12.0;16.2;15.3;1011.2;39.74;13812;19378;21551;9452;10925;0.21;8.96;3.29;5.06;0.126;0.119;0.067;1;0.000;1;0.000;0;0.002;0;0.002
366.314;365.367;2023-04-26T07:26:05.0Z;3;52.3263494;9.7435662;2.0;55.4;0.0;7;101.5;11.9;16.3;15.4;1010.9;39.70;14304;1683;9263;18693;24491;0.21;8.96;3.29;5.06;0.128;0.121;0.067;1;0.000;1;0.000;0;0.002;0;0.002
